product_id,product_name,category,brand,price,stock_quantity
PROD_3046,Product_1046,Beauty,BrandB,4732.73,428
PROD_3047,Product_1047,Home,BrandD,3574.63,189
PROD_3048,Product_1048,Electronics,BrandA,272.03,252
PROD_3049,Product_1049,Home,BrandA,4749.18,49
PROD_3050,Product_1050,Groceries,BrandC,451.48,232
PROD_3051,Product_1051,Groceries,BrandA,3054.68,380
PROD_3052,Product_1052,Electronics,BrandB,2030.08,59
PROD_3053,Product_1053,Groceries,BrandC,4906.35,360
PROD_3054,Product_1054,Fashion,BrandA,4623.03,99
PROD_3055,Product_1055,Beauty,BrandC,3034.21,482
PROD_3056,Product_1056,Beauty,BrandD,3535.94,247
PROD_3057,Product_1057,Fashion,branda,4126.0,207
PROD_3058,Product_1058,Groceries,BrandD,4119.54,252
PROD_3059,Product_1059,Electronics,BrandB,3035.74,420
PROD_3060,Product_1060,Electronics,BrandE,1333.15,425
PROD_3061,Product_1061,Beauty,BrandD,1632.27,277
PROD_3062,Product_1062,Electronics,BrandE,3361.68,197
PROD_3063,Product_1063,Fashion,,3470.46,120
PROD_3064,Product_1064,Beauty,BrandD,1920.19,295
PROD_3065,Product_1065,Home,BrandA,4450.05,417
PROD_3066,Product_1066,Fashion,BrandB,2060.32,97
PROD_3067,Product_1067,Fashion,BrandA,3522.65,223
PROD_3068,Product_1068,Electronics,BrandA,1126.04,269
PROD_3069,Product_1069,Electronics,BrandC,1830.1,476
PROD_3070,Product_1070,Electronics,BrandC,2775.75,482
PROD_3071,Product_1071,Home,BrandA,284.41,14
PROD_3072,Product_1072,Fashion,BrandA,305.35,397
PROD_3073,Product_1073,Groceries,BrandA,1422.15,486
PROD_3074,Product_1074,Beauty,BrandB,4156.07,146
PROD_3075,Product_1075,Electronics,BrandC,1160.86,128
PROD_3076,Product_1076,Electronics,BrandD,4440.81,60
PROD_3077,Product_1077,Fashion,BrandC,3608.7,495
PROD_3078,Product_1078,Home,BrandA,3475.71,433
PROD_3079,Product_1079,Electronics,BrandD,3403.18,62
PROD_3080,Product_1080,Home,BrandD,4883.92,107
PROD_3081,Product_1081,Home,BrandD,3205.05,209
PROD_3082,Product_1082,Groceries,BrandC,3281.45,468
PROD_3083,Product_1083,Home,BrandA,2321.66,491
PROD_3084,Product_1084,Groceries,BrandA,4374.3,247
PROD_3085,Product_1085,Beauty,BrandE,381.28,361
PROD_3086,Product_1086,Home,BrandB,1787.09,425
PROD_3087,Product_1087,Beauty,BrandC,1504.65,186
PROD_3088,Product_1088,Home,BrandE,2050.0,270
PROD_3089,Product_1089,Groceries,BrandE,2451.56,41
PROD_3090,Product_1090,Groceries,BrandE,4784.83,142
PROD_3091,Product_1091,Beauty,BrandC,4629.98,489
PROD_3092,Product_1092,Fashion,BrandB,3095.2,330
PROD_3093,Product_1093,Fashion,BrandD,197.37,207
PROD_3094,Product_1094,Fashion,BrandB,2822.61,496
PROD_3095,Product_1095,Home,BrandB,435.59,162
PROD_3096,Product_1096,Fashion,BrandA,1862.68,420
PROD_3097,Product_1097,Beauty,BrandE,1591.95,375
PROD_3098,Product_1098,Fashion,BrandE,3275.6,87
PROD_3099,Product_1099,Beauty,BrandD,187.61,121
PROD_3100,Product_1100,Beauty,BrandA,3964.65,82
PROD_3101,Product_1101,Home,BrandD,4149.46,37
PROD_3102,Product_1102,Groceries,BrandC,258.51,97
PROD_3103,Product_1103,Home,BrandA,500.88,200
PROD_3104,Product_1104,Home,BrandE,4611.34,466
PROD_3105,Product_1105,Electronics,BrandD,3118.32,45
PROD_3106,Product_1106,Fashion,BrandA,4805.71,240
PROD_3107,Product_1107,Fashion,BrandA,2342.23,366
PROD_3108,Product_1108,Beauty,BrandB,1034.11,250
PROD_3109,Product_1109,Groceries,BrandA,1913.86,499
PROD_3110,Product_1110,Fashion,BrandA,4652.06,321
PROD_3111,Product_1111,Fashion,BrandE,665.01,427
PROD_3112,Product_1112,Groceries,BrandC,4471.8,76
PROD_3113,Product_1113,Fashion,BrandD,2695.74,30
PROD_3114,Product_1114,Electronics,BrandC,443.26,304
PROD_3115,Product_1115,Fashion,BrandA,2058.82,430
PROD_3116,Product_1116,Electronics,BrandE,1291.92,51
PROD_3117,Product_1117,Home,BrandE,2918.88,173
PROD_3118,Product_1118,Home,BrandE,847.0,331
PROD_3119,Product_1119,Electronics,BrandE,4712.23,26
PROD_3120,Product_1120,Beauty,BrandB,1135.26,63
PROD_3121,Product_1121,Electronics,BrandA,3201.33,114
PROD_3122,Product_1122,Beauty,BrandB,4173.13,422
PROD_3123,Product_1123,Groceries,BrandB,3019.89,162
PROD_3124,Product_1124,Groceries,BrandA,3312.26,414
PROD_3125,Product_1125,Electronics,BrandE,2105.68,28
PROD_3126,Product_1126,Beauty,BrandD,599.02,422
PROD_3127,Product_1127,Home,BrandE,743.5,396
PROD_3128,Product_1128,Electronics,BrandE,3540.58,496
PROD_3129,Product_1129,Electronics,BrandB,4006.49,341
PROD_3130,Product_1130,Beauty,BrandC,4227.24,64
PROD_3131,Product_1131,Groceries,BrandE,1877.41,245
PROD_3132,Product_1132,Home,BrandA,4847.39,188
PROD_3133,Product_1133, electronics ,BrandA,3243.92,355
PROD_3134,Product_1134,Beauty,BrandA,852.46,304
PROD_3135,Product_1135,Home,BrandB,429.96,168
PROD_3136,Product_1136,Electronics,BrandD,2770.01,209
PROD_3137,Product_1137,Electronics,BrandD,3731.26,172
PROD_3138,Product_1138,Fashion,BrandD,188.51,334
PROD_3139,Product_1139,Home,BrandE,210.58,133
PROD_3140,Product_1140,Beauty,BrandE,2933.64,292
PROD_3141,Product_1141,Fashion,BrandC,4950.41,419
PROD_3142,Product_1142,Fashion,BrandC,3713.91,164
PROD_3143,Product_1143,Fashion,BrandC,842.66,262
PROD_3144,Product_1144,Electronics,BrandB,527.3,278
PROD_3145,Product_1145,Groceries,BrandD,4090.24,385
PROD_3146,Product_1146,Fashion,branda,4067.91,288
PROD_3147,Product_1147,Beauty,branda,2338.5,74
PROD_3148,Product_1148,Electronics,BrandB,275.14,123
PROD_3149,Product_1149,Groceries,BrandC,3854.66,229
PROD_3150,Product_1150,Groceries,BrandE,2118.55,255
PROD_3151,Product_1151,Fashion,BrandC,4100.33,88
PROD_3152,Product_1152,Fashion,BrandB,806.11,342
PROD_3153,Product_1153,Electronics,BrandB,2369.94,497
PROD_3154,Product_1154,Fashion,BrandC,2679.3,78
PROD_3155,Product_1155,Electronics,BrandE,1911.15,240
PROD_3156,Product_1156,Groceries,BrandB,4950.69,355
PROD_3157,Product_1157,Beauty,BrandD,3838.17,208
PROD_3158,Product_1158,Beauty,BrandB,4167.72,236
PROD_3159,Product_1159,Home,BrandA,1281.22,378
PROD_3160,Product_1160,Home,BrandC,1984.87,159
PROD_3161,Product_1161,Home,BrandD,642.8,254
PROD_3162,Product_1162, electronics ,BrandE,4991.72,466
PROD_3163,Product_1163,Fashion,BrandD,1362.25,389
PROD_3164,Product_1164,Electronics,BrandB,592.86,10
PROD_3165,Product_1165,Beauty,BrandB,1105.58,152
PROD_3166,Product_1166,Home,BrandA,2900.63,446
PROD_3167,Product_1167,Home,BrandD,1744.78,103
PROD_3168,Product_1168,Fashion,BrandB,903.4,76
PROD_3169,Product_1169,Home,BrandE,2394.77,463
PROD_3170,Product_1170,Home,BrandE,3385.29,488
PROD_3171,Product_1171,Electronics,BrandD,3357.4,14
PROD_3172,Product_1172,Fashion,BrandD,172.25,205
PROD_3173,Product_1173,Groceries,BrandA,3801.52,193
PROD_3174,Product_1174,Groceries,BrandD,1281.69,290
PROD_3175,Product_1175,Home,BrandE,4618.65,340
PROD_3176,Product_1176,Home,BrandD,778.55,71
PROD_3177,Product_1177,Electronics,BrandB,2057.29,436
PROD_3178,Product_1178,Groceries,BrandB,1629.83,151
PROD_3179,Product_1179,Fashion,BrandD,2507.7,98
PROD_3180,Product_1180,Fashion,BrandC,1636.55,378
PROD_3181,Product_1181,Beauty,BrandD,3879.07,386
PROD_3182,Product_1182,Beauty,BrandA,1971.68,445
PROD_3183,Product_1183,Fashion,BrandE,1815.65,36
PROD_3184,Product_1184,Beauty,BrandE,4859.08,230
PROD_3185,Product_1185,Electronics,BrandD,2076.92,61
PROD_3186,Product_1186,Home,BrandC,737.15,265
PROD_3187,Product_1187,Fashion,,1413.22,242
PROD_3188,Product_1188,Groceries,BrandC,3644.76,10
PROD_3189,Product_1189,Groceries,branda,1383.09,311
PROD_3190,Product_1190,Fashion,BrandB,3434.41,398
PROD_3191,Product_1191,Beauty,BrandA,4582.65,327
PROD_3192,Product_1192,Beauty,,1933.11,321
PROD_3193,Product_1193,Fashion,BrandD,1043.97,201
PROD_3194,Product_1194,Fashion,BrandB,,286
PROD_3195,Product_1195,Fashion,BrandC,2245.16,113
PROD_3196,Product_1196,Electronics,BrandA,326.13,110
PROD_3197,Product_1197,Groceries,BrandC,2934.43,235
PROD_3198,Product_1198,Electronics,BrandC,2944.31,389
PROD_3199,Product_1199,Electronics,BrandE,3440.36,331
PROD_3200,Product_1200,Home,branda,3702.8,438
PROD_3201,Product_1201,Electronics,BrandA,3263.55,380
PROD_3202,Product_1202,Groceries,BrandB,1757.69,453
PROD_3203,Product_1203,Beauty,BrandB,4193.37,27
PROD_3204,Product_1204,Groceries,BrandE,4682.86,24
PROD_3205,Product_1205,Fashion,BrandC,1580.29,183
PROD_3206,Product_1206,Fashion,BrandB,1480.98,42
PROD_3207,Product_1207,Fashion,BrandC,2613.72,253
PROD_3208,Product_1208,Electronics,BrandB,4930.26,276
PROD_3209,Product_1209,Home,BrandA,900.47,444
PROD_3210,Product_1210,Beauty,BrandD,2525.25,230
PROD_3211,Product_1211,Electronics,BrandD,,38
PROD_3212,Product_1212,Fashion,BrandD,2108.46,17
PROD_3213,Product_1213,Groceries,BrandE,1956.46,458
PROD_3214,Product_1214,Fashion,BrandE,2897.33,39
PROD_3215,Product_1215,Groceries,BrandC,269.72,372
PROD_3216,Product_1216,Beauty,BrandE,4055.54,318
PROD_3217,Product_1217,Fashion,BrandD,3575.76,83
PROD_3218,Product_1218,Beauty,BrandE,4999.22,271
PROD_3219,Product_1219,Fashion,BrandD,1353.14,310
PROD_3220,Product_1220, electronics ,BrandB,4352.22,72
PROD_3221,Product_1221,Groceries,BrandD,3090.72,138
PROD_3222,Product_1222,Home,BrandD,1231.84,18
PROD_3223,Product_1223,Groceries,BrandA,1549.01,315
PROD_3224,Product_1224,Electronics,BrandA,199.96,189
PROD_3225,Product_1225,Beauty,BrandA,1783.35,320
PROD_3226,Product_1226,Beauty,BrandA,4507.15,386
PROD_3227,Product_1227,Home,BrandD,468.65,281
PROD_3228,Product_1228,Fashion,BrandC,4647.61,12
PROD_3229,Product_1229,Beauty,BrandA,1960.07,435
PROD_3230,Product_1230,Home,BrandE,3730.24,11
PROD_3231,Product_1231,Electronics,BrandE,3326.87,453
PROD_3232,Product_1232,Beauty,BrandE,3395.16,465
PROD_3233,Product_1233,Electronics,BrandD,2786.88,103
PROD_3234,Product_1234,Groceries,BrandB,2375.1,258
PROD_3235,Product_1235,Beauty,BrandB,4648.54,155
PROD_3236,Product_1236,Beauty,BrandA,3432.18,326
PROD_3237,Product_1237,Fashion,BrandE,3111.59,68
PROD_3238,Product_1238,Electronics,BrandA,2149.4,12
PROD_3239,Product_1239,Groceries,BrandD,1202.89,15
PROD_3240,Product_1240,Home,BrandE,108.92,124
PROD_3241,Product_1241,Groceries,BrandA,4905.52,119
PROD_3242,Product_1242,Beauty,BrandC,3806.23,278
PROD_3243,Product_1243,Electronics,BrandD,4970.56,24
PROD_3244,Product_1244,Beauty,BrandD,3873.94,95
PROD_3245,Product_1245,Home,BrandD,323.08,92
PROD_3246,Product_1246,Home,BrandC,2276.03,251
PROD_3247,Product_1247,Beauty,BrandB,672.24,437
PROD_3248,Product_1248,Beauty,BrandB,4026.22,401
PROD_3249,Product_1249,Beauty,BrandC,1011.31,215
PROD_3250,Product_1250,Electronics,BrandB,3322.55,96
PROD_3251,Product_1251,Fashion,BrandC,3326.87,34
PROD_3252,Product_1252,Home,BrandA,3230.54,170
PROD_3253,Product_1253,Electronics,BrandC,4403.94,202
PROD_3254,Product_1254, electronics ,BrandB,3656.17,330
PROD_3255,Product_1255,Beauty,BrandC,1704.7,410
PROD_3256,Product_1256,Home,BrandC,1642.48,126
PROD_3257,Product_1257,Groceries,BrandE,209.24,475
PROD_3258,Product_1258,Home,BrandC,4550.6,61
PROD_3259,Product_1259,Groceries,BrandB,607.04,482
PROD_3260,Product_1260,Electronics,BrandD,2447.69,24
PROD_3261,Product_1261,Electronics,BrandA,2591.65,60
PROD_3262,Product_1262,Groceries,branda,2294.43,136
PROD_3263,Product_1263,Home,BrandB,2913.98,327
PROD_3264,Product_1264,Electronics,BrandB,3673.34,356
PROD_3265,Product_1265,Home,BrandE,1061.55,69
PROD_3266,Product_1266,Fashion,BrandB,461.12,449
PROD_3267,Product_1267,Fashion,BrandD,4301.36,295
PROD_3268,Product_1268,Groceries,BrandB,2524.43,210
PROD_3269,Product_1269, electronics ,BrandD,724.05,98
PROD_3270,Product_1270,Home,BrandA,3393.16,43
PROD_3271,Product_1271,Fashion,BrandC,1193.08,113
PROD_3272,Product_1272,Fashion,,500.95,305
PROD_3273,Product_1273,Groceries,BrandC,,376
PROD_3274,Product_1274,Beauty,BrandA,1554.79,20
PROD_3275,Product_1275,Home,BrandD,4355.34,216
PROD_3276,Product_1276,Home,BrandC,1606.02,294
PROD_3277,Product_1277,Electronics,BrandC,3923.29,231
PROD_3278,Product_1278,Groceries,BrandA,2928.44,20
PROD_3279,Product_1279,Electronics,BrandE,564.01,394
PROD_3280,Product_1280,Beauty,BrandE,866.68,474
PROD_3281,Product_1281,Electronics,BrandA,492.57,468
PROD_3282,Product_1282,Beauty,BrandB,2067.29,422
PROD_3283,Product_1283,Electronics,BrandA,4852.46,200
PROD_3284,Product_1284,Groceries,BrandD,985.91,213
PROD_3285,Product_1285,Beauty,BrandD,1776.28,231
PROD_3286,Product_1286,Home,BrandB,4118.07,68
PROD_3287,Product_1287,Groceries,BrandE,4391.37,100
PROD_3288,Product_1288, electronics ,BrandD,3703.35,301
PROD_3289,Product_1289,Fashion,BrandD,2388.71,152
PROD_3290,Product_1290,Home,BrandC,3279.49,210
PROD_3291,Product_1291,Electronics,,2305.17,104
PROD_3292,Product_1292,Groceries,BrandB,4258.21,226
PROD_3293,Product_1293,Electronics,BrandD,2108.37,69
PROD_3294,Product_1294,Groceries,BrandA,4107.19,280
PROD_3295,Product_1295,Home,branda,2969.81,43
PROD_3296,Product_1296,Groceries,BrandB,2654.07,199
PROD_3297,Product_1297,Electronics,BrandA,3316.77,25
PROD_3298,Product_1298,Electronics,BrandA,,416
PROD_3299,Product_1299,Home,BrandB,2021.6,298
PROD_3300,Product_1300,Electronics,BrandB,4044.72,135
PROD_3301,Product_1301,Beauty,BrandD,1981.5,102
PROD_3302,Product_1302,Groceries,BrandE,3302.61,489
PROD_3303,Product_1303,Beauty,BrandD,3351.39,41
PROD_3304,Product_1304,Fashion,BrandA,4361.71,409
PROD_3305,Product_1305,Fashion,BrandD,2274.0,88
PROD_3306,Product_1306,Groceries,,4522.39,222
PROD_3307,Product_1307,Electronics,BrandE,4966.04,37
PROD_3308,Product_1308,Home,BrandC,929.07,151
PROD_3309,Product_1309,Fashion,BrandE,3605.55,387
PROD_3310,Product_1310,Electronics,BrandD,3521.97,286
PROD_3311,Product_1311,Home,BrandC,2335.11,225
PROD_3312,Product_1312,Groceries,BrandA,1588.72,386
PROD_3313,Product_1313,Electronics,BrandE,233.49,108
PROD_3314,Product_1314, electronics ,BrandB,3217.48,495
PROD_3315,Product_1315,Groceries,BrandA,1646.97,336
PROD_3316,Product_1316,Fashion,BrandC,2805.74,168
PROD_3317,Product_1317,Groceries,BrandA,698.46,31
PROD_3318,Product_1318,Groceries,BrandB,316.93,34
PROD_3319,Product_1319,Home,BrandB,4031.69,55
PROD_3320,Product_1320,Fashion,BrandE,702.4,51
PROD_3321,Product_1321,Home,BrandE,773.12,397
PROD_3322,Product_1322,Groceries,BrandD,2895.89,42
PROD_3323,Product_1323,Electronics,BrandD,3682.43,109
PROD_3324,Product_1324,Beauty,branda,139.16,355
PROD_3325,Product_1325,Beauty,BrandB,2266.41,447
PROD_3326,Product_1326,Home,BrandA,3193.13,422
PROD_3327,Product_1327,Electronics,BrandC,3716.61,312
PROD_3328,Product_1328, electronics ,BrandC,4744.72,79
PROD_3329,Product_1329,Electronics,BrandD,178.99,476
PROD_3330,Product_1330,Home,BrandA,4503.28,321
PROD_3331,Product_1331, electronics ,BrandC,4836.75,162
PROD_3332,Product_1332,Electronics,BrandD,4342.25,323
PROD_3333,Product_1333,Electronics,BrandA,4749.53,211
PROD_3334,Product_1334,Fashion,BrandB,680.83,365
PROD_3335,Product_1335,Groceries,BrandC,4962.01,57
PROD_3336,Product_1336, electronics ,BrandC,3849.56,316
PROD_3337,Product_1337,Groceries,BrandB,440.48,116
PROD_3338,Product_1338,Home,,3426.56,211
PROD_3339,Product_1339,Groceries,BrandC,3545.31,473
PROD_3340,Product_1340,Home,BrandB,3183.82,408
PROD_3341,Product_1341,Fashion,BrandD,4385.91,378
PROD_3342,Product_1342,Electronics,BrandE,3768.94,235
PROD_3343,Product_1343,Beauty,BrandD,892.46,439
PROD_3344,Product_1344,Beauty,BrandC,1325.97,113
PROD_3345,Product_1345,Home,BrandD,2370.77,319
PROD_3346,Product_1346,Home,BrandC,2034.59,447
PROD_3347,Product_1347,Electronics,BrandD,3348.62,472
PROD_3348,Product_1348,Fashion,BrandE,768.48,74
PROD_3349,Product_1349,Electronics,BrandD,1836.1,455
PROD_3350,Product_1350,Home,BrandE,1289.75,463
PROD_3351,Product_1351,Electronics,BrandC,1538.82,317
PROD_3352,Product_1352,Home,BrandD,3583.12,156
PROD_3353,Product_1353,Beauty,BrandB,494.33,436
PROD_3354,Product_1354,Electronics,BrandE,4447.99,15
PROD_3355,Product_1355,Fashion,BrandA,3241.11,380
PROD_3356,Product_1356,Beauty,BrandE,2117.11,461
PROD_3357,Product_1357,Fashion,BrandD,2480.28,147
PROD_3358,Product_1358,Fashion,BrandE,3521.13,129
PROD_3359,Product_1359,Home,branda,3680.7,180
PROD_3360,Product_1360,Fashion,BrandC,4043.06,64
PROD_3361,Product_1361,Groceries,BrandC,1391.92,390
PROD_3362,Product_1362,Fashion,BrandB,4303.5,128
PROD_3363,Product_1363,Electronics,BrandA,4169.93,255
PROD_3364,Product_1364,Home,BrandC,4289.91,241
PROD_3365,Product_1365,Home,BrandB,496.06,146
PROD_3366,Product_1366,Groceries,BrandA,803.74,330
PROD_3367,Product_1367,Home,BrandB,3161.33,188
PROD_3368,Product_1368,Home,BrandC,,456
PROD_3369,Product_1369,Beauty,BrandA,638.6,193
PROD_3370,Product_1370,Beauty,BrandC,3720.39,218
PROD_3371,Product_1371,Beauty,BrandD,766.97,242
PROD_3372,Product_1372,Groceries,BrandA,4757.29,485
PROD_3373,Product_1373,Home,BrandB,4020.57,392
PROD_3374,Product_1374,Home,BrandD,1512.99,378
PROD_3375,Product_1375,Home,BrandB,333.23,149
PROD_3376,Product_1376,Fashion,BrandC,2239.57,55
PROD_3377,Product_1377,Home,BrandC,2672.86,370
PROD_3378,Product_1378,Home,BrandD,2682.66,368
PROD_3379,Product_1379,Electronics,BrandD,4274.31,281
PROD_3380,Product_1380,Electronics,BrandA,4906.41,87
PROD_3381,Product_1381,Home,BrandB,2216.4,463
PROD_3382,Product_1382,Fashion,BrandE,902.59,56
PROD_3383,Product_1383,Fashion,BrandC,1947.15,453
PROD_3384,Product_1384,Groceries,BrandE,3589.43,66
PROD_3385,Product_1385,Groceries,BrandE,2959.97,72
PROD_3386,Product_1386,Home,BrandD,525.27,295
PROD_3387,Product_1387,Beauty,BrandB,1128.72,246
PROD_3388,Product_1388,Fashion,BrandE,3498.27,483
PROD_3389,Product_1389,Beauty,BrandB,3520.57,93
PROD_3390,Product_1390,Groceries,BrandD,3084.22,14
PROD_3391,Product_1391,Fashion,BrandE,1540.78,152
PROD_3392,Product_1392,Beauty,BrandE,899.95,387
PROD_3393,Product_1393,Home,,1221.2,296
PROD_3394,Product_1394,Beauty,BrandE,4057.03,411
PROD_3395,Product_1395,Groceries,BrandA,2493.97,86
PROD_3396,Product_1396,Fashion,BrandD,1820.88,436
PROD_3397,Product_1397,Fashion,BrandA,765.96,20
PROD_3398,Product_1398,Fashion,BrandE,2023.63,391
PROD_3399,Product_1399,Home,BrandE,2147.2,265
PROD_3400,Product_1400,Fashion,BrandA,4441.54,60
PROD_3401,Product_1401,Beauty,BrandC,4706.56,405
PROD_3402,Product_1402,Electronics,BrandC,4213.29,382
PROD_3403,Product_1403,Electronics,BrandA,2002.07,449
PROD_3404,Product_1404,Home,BrandA,2839.95,476
PROD_3405,Product_1405,Beauty,BrandD,4221.79,412
PROD_3406,Product_1406,Home,BrandC,347.22,394
PROD_3407,Product_1407,Electronics,BrandB,2710.88,151
PROD_3408,Product_1408,Fashion,BrandE,2053.3,346
PROD_3409,Product_1409,Electronics,BrandE,1967.06,75
PROD_3410,Product_1410,Electronics,BrandA,1815.44,112
PROD_3411,Product_1411,Electronics,BrandB,3238.27,431
PROD_3412,Product_1412,Home,BrandC,2144.9,478
PROD_3413,Product_1413,Groceries,BrandC,1678.62,413
PROD_3414,Product_1414,Home,BrandC,2874.87,189
PROD_3415,Product_1415,Groceries,BrandA,1928.34,416
PROD_3416,Product_1416,Home,BrandA,269.99,103
PROD_3417,Product_1417,Electronics,BrandE,2146.39,74
PROD_3418,Product_1418, electronics ,BrandE,1060.84,15
PROD_3419,Product_1419,Beauty,BrandC,589.58,216
PROD_3420,Product_1420,Groceries,BrandE,4375.73,410
PROD_3421,Product_1421,Home,BrandE,3489.94,429
PROD_3422,Product_1422,Fashion,BrandC,1966.35,227
PROD_3423,Product_1423,Beauty,BrandA,4927.84,327
PROD_3424,Product_1424,Fashion,BrandE,1899.26,196
PROD_3425,Product_1425,Groceries,BrandA,1297.85,459
PROD_3426,Product_1426,Groceries,BrandB,2420.19,190
PROD_3427,Product_1427,Beauty,BrandA,4733.26,276
PROD_3428,Product_1428,Beauty,BrandD,3353.53,116
PROD_3429,Product_1429,Groceries,BrandD,3679.91,121
PROD_3430,Product_1430,Groceries,BrandC,909.93,147
PROD_3431,Product_1431,Electronics,BrandD,296.72,13
PROD_3432,Product_1432,Beauty,BrandB,2731.93,412
PROD_3433,Product_1433,Beauty,BrandA,1718.61,227
PROD_3434,Product_1434,Groceries,BrandA,309.02,319
PROD_3435,Product_1435,Home,branda,4491.17,432
PROD_3436,Product_1436,Electronics,BrandE,223.0,475
PROD_3437,Product_1437,Home,BrandE,162.01,373
PROD_3438,Product_1438,Groceries,BrandA,1565.93,95
PROD_3439,Product_1439,Electronics,BrandA,2536.55,71
PROD_3440,Product_1440,Electronics,BrandE,2308.9,435
PROD_3441,Product_1441,Groceries,BrandA,1863.89,38
PROD_3442,Product_1442,Fashion,BrandB,4332.51,216
PROD_3443,Product_1443,Fashion,BrandE,1558.17,437
PROD_3444,Product_1444,Beauty,BrandD,3298.67,298
PROD_3445,Product_1445,Groceries,BrandE,2053.18,435
PROD_3446,Product_1446,Groceries,BrandD,2004.51,404
PROD_3447,Product_1447,Home,BrandC,4670.76,324
PROD_3448,Product_1448,Groceries,BrandD,3517.49,221
PROD_3449,Product_1449,Fashion,BrandB,2737.21,484
PROD_3450,Product_1450,Groceries,BrandA,955.64,255
PROD_3451,Product_1451,Home,BrandB,774.2,380
PROD_3452,Product_1452,Beauty,BrandC,1048.87,152
PROD_3453,Product_1453,Electronics,BrandB,3171.99,258
PROD_3454,Product_1454,Beauty,BrandB,374.49,140
PROD_3455,Product_1455,Home,BrandC,2374.09,473
PROD_3456,Product_1456,Groceries,BrandB,2352.77,37
PROD_3457,Product_1457,Fashion,BrandC,4597.24,125
PROD_3458,Product_1458,Groceries,BrandA,1912.62,446
PROD_3459,Product_1459,Electronics,BrandE,4493.31,249
PROD_3460,Product_1460,Fashion,BrandA,3113.9,179
PROD_3461,Product_1461,Beauty,BrandA,2011.48,24
PROD_3462,Product_1462,Home,BrandA,2680.25,49
PROD_3463,Product_1463,Beauty,BrandB,561.7,483
PROD_3464,Product_1464,Electronics,BrandA,4459.14,43
PROD_3465,Product_1465,Electronics,BrandC,3194.34,45
PROD_3466,Product_1466,Groceries,BrandC,2234.49,292
PROD_3467,Product_1467,Groceries,BrandC,3901.12,407
PROD_3468,Product_1468,Groceries,BrandC,2082.01,251
PROD_3469,Product_1469,Electronics,BrandA,2358.83,140
PROD_3470,Product_1470,Fashion,BrandD,2167.92,140
PROD_3471,Product_1471,Beauty,BrandE,4983.1,96
PROD_3472,Product_1472,Beauty,BrandD,3873.89,206
PROD_3473,Product_1473,Home,BrandB,4651.07,331
PROD_3474,Product_1474,Home,BrandA,1960.27,197
PROD_3475,Product_1475,Fashion,BrandD,2501.83,431
PROD_3476,Product_1476,Groceries,BrandA,1086.65,493
PROD_3477,Product_1477,Groceries,BrandC,149.65,134
PROD_3478,Product_1478,Fashion,BrandB,1054.4,139
PROD_3479,Product_1479,Beauty,BrandD,4651.74,124
PROD_3480,Product_1480,Groceries,BrandE,2336.22,472
PROD_3481,Product_1481,Beauty,BrandC,741.14,331
PROD_3482,Product_1482,Electronics,BrandC,2317.61,109
PROD_3483,Product_1483,Home,BrandB,3984.41,485
PROD_3484,Product_1484,Groceries,BrandC,2553.9,215
PROD_3485,Product_1485,Home,BrandC,4690.44,277
PROD_3486,Product_1486,Fashion,BrandD,4501.97,39
PROD_3487,Product_1487,Electronics,BrandC,2418.92,492
PROD_3488,Product_1488,Groceries,BrandB,506.49,401
PROD_3489,Product_1489,Groceries,BrandA,3551.79,105
PROD_3490,Product_1490,Beauty,BrandB,1846.26,263
PROD_3491,Product_1491,Home,BrandB,3950.07,285
PROD_3492,Product_1492,Electronics,BrandA,1613.45,371
PROD_3493,Product_1493,Beauty,BrandD,1720.05,252
PROD_3494,Product_1494,Electronics,BrandE,2757.37,88
PROD_3495,Product_1495,Electronics,BrandE,222.0,200
PROD_3496,Product_1496,Fashion,BrandB,931.32,343
PROD_3497,Product_1497,Fashion,BrandD,4271.93,163
PROD_3498,Product_1498,Beauty,BrandD,4787.21,418
PROD_3499,Product_1499,Beauty,BrandD,,322
PROD_3500,Product_1500,Beauty,BrandD,3885.09,220
PROD_3501,Product_1501,Electronics,BrandB,648.13,325
PROD_3502,Product_1502,Groceries,BrandC,2416.18,29
PROD_3503,Product_1503,Fashion,BrandE,2591.49,124
PROD_3504,Product_1504,Groceries,BrandE,2862.26,291
PROD_3505,Product_1505,Home,BrandA,1871.05,489
PROD_3506,Product_1506,Fashion,BrandB,4294.98,288
PROD_3507,Product_1507,Home,BrandE,1586.94,457
PROD_3508,Product_1508,Home,BrandB,2477.62,23
PROD_3509,Product_1509,Beauty,BrandB,1049.79,95
PROD_3510,Product_1510,Electronics,BrandD,2906.97,231
PROD_3511,Product_1511,Groceries,BrandA,1066.14,101
PROD_3512,Product_1512,Home,BrandB,1283.37,391
PROD_3513,Product_1513,Beauty,BrandE,,47
PROD_3514,Product_1514,Electronics,BrandE,1461.02,305
PROD_3515,Product_1515,Fashion,BrandA,296.63,194
PROD_3516,Product_1516,Home,BrandB,4002.52,39
PROD_3517,Product_1517,Beauty,BrandD,4118.69,252
PROD_3518,Product_1518,Beauty,BrandA,4513.5,396
PROD_3519,Product_1519,Beauty,BrandB,4901.45,257
PROD_3520,Product_1520,Fashion,BrandA,654.89,236
PROD_3521,Product_1521,Electronics,BrandD,1445.07,461
PROD_3522,Product_1522,Groceries,branda,3190.03,64
PROD_3523,Product_1523,Groceries,BrandC,4394.21,496
